城市,区域,公司全名,公司简称,公司规模,融资阶段,职位名称,工资,工作经验,学历要求,职位福利,行业,发布时间
杭州,拱墅区,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2000人以上,C轮,数据分析专家（商业）,20k-30k,5-10年,本科,晋升 跟踪培养 六险一金 带薪年假,"移动互联网,数据服务",2019/8/13 14:21
杭州,西湖区,杭州智聪网络科技有限公司,年糕妈妈,150-500人,B轮,资深数据分析师-杭州-00544,15k-30k,3-5年,本科,六险一金 大牛多,"移动互联网,电商",2019/8/14 9:10
杭州,西湖区,杭州有赞科技有限公司,有赞,2000人以上,上市公司,资深数据分析师,18k-32k,3-5年,本科,发展空间大、福利待遇好,电商,2019/8/9 21:39
杭州,西湖区,杭州微拍堂文化创意有限公司,微拍堂,150-500人,A轮,高级数据分析师,20k-30k,3-5年,本科,六险一金 餐补 全勤奖 年终奖 出国旅游,移动互联网,2019/8/14 18:08
杭州,西湖区,浙江每日互动网络科技股份有限公司,个推,500-2000人,上市公司,数据分析师,12k-24k,1-3年,本科,16-18薪,移动互联网,2019/7/25 11:01
杭州,西湖区,杭州洋驼网络科技有限公司,海拍客,500-2000人,C轮,高级数据分析师,15k-30k,3-5年,本科,"股票期权,晋升空间大",电商,2019/8/14 19:44
杭州,拱墅区,杭州群核信息技术有限公司,酷家乐,500-2000人,D轮及以上,资深数据分析师,19k-28k,3-5年,本科,"弹性工作,五险一金,扁平管理",房产家居,2019/8/5 17:23
杭州,滨江区,浙江霖梓控股有限公司,霖梓控股,150-500人,B轮,高级数据分析师,15k-20k,3-5年,本科,周末双休、晋升发展、五险一金、弹性工作,"移动互联网,金融",2019/8/14 14:28
杭州,拱墅区,杭州接力棒科技有限公司,接力棒,50-150人,未融资,数据分析专家,25k-40k,5-10年,本科,领导NICE,"移动互联网,消费生活",2019/8/14 11:21
杭州,拱墅区,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2000人以上,C轮,资深数据分析师,16k-25k,3-5年,不限,晋升 跟踪培养 六险一金 带薪年假,"移动互联网,数据服务",2019/8/13 14:21
杭州,西湖区,北京东方国信科技股份有限公司,东方国信,2000人以上,上市公司,数据分析工程师,15k-25k,5-10年,本科,五险一金，带薪休假，年底双薪+年终奖,数据服务,2019/7/16 9:17
杭州,余杭区,北京嘀嘀无限科技发展有限公司,滴滴,2000人以上,不需要融资,数据分析实习生,4k-5k,应届毕业生,不限,实习表现优异可转正,汽车丨出行,2019/8/1 16:14
杭州,滨江区,杭州睿琪软件有限公司,睿琪软件,150-500人,不需要融资,数据分析专家,20k-30k,5-10年,本科,五险一金,数据服务,2019/8/9 16:00
杭州,余杭区,同盾科技有限公司,同盾科技,500-2000人,C轮,数据分析专家-杭州-01765,25k-40k,5-10年,本科,"六险一金,年终奖,带薪年假","信息安全,数据服务",2019/8/14 17:11
杭州,滨江区,仟金顶网络科技有限公司,仟金顶,150-500人,B轮,数据分析实习生（大三，急）,2k-4k,1年以下,本科,提供一对一辅导,电商,2019/8/12 19:11
杭州,拱墅区,大箴（杭州）科技有限公司,大箴（杭州）科技有限公司,50-150人,不需要融资,数据分析专家,18k-28k,3-5年,本科,高薪 高成长 轻松的工作氛围,"电商,金融",2019/8/13 19:39
杭州,西湖区,杭州多准数据技术有限公司,多准大数据,50-150人,A轮,资深数据分析师,15k-25k,3-5年,本科,六险一金、境内外旅游、带薪年假、培训发展,"数据服务,广告营销",2019/8/8 18:13
杭州,西湖区,杭州嘉云数据科技有限公司,Club Factory,150-500人,C轮,高级数据分析师,20k-30k,3-5年,本科,"发展空间,导师型老板","电商,移动互联网",2019/8/12 15:23
杭州,滨江区,网易（杭州）网络有限公司,网易,2000人以上,上市公司,数据分析经理,20k-35k,5-10年,本科,"跨境电商,海外出差",电商,2019/7/29 10:49
杭州,西湖区,道富信息科技浙江有限公司,美国道富,2000人以上,上市公司,DataAnalyst数据分析,9k-14k,3-5年,本科,国际化办公环境，年假多，福利全面,金融,2019/7/24 14:53
杭州,萧山区,云集共享科技有限公司,云集,500-2000人,上市公司,资深数据分析/数据分析专家G00796,20k-40k,3-5年,不限,上市公司,"电商,移动互联网",2019/8/14 14:01
杭州,西湖区,杭州多准数据技术有限公司,多准大数据,50-150人,A轮,数据分析专家,25k-50k,5-10年,本科,六险一金、境内外旅游、带薪年假、培训发展,"数据服务,广告营销",2019/8/8 18:13
杭州,余杭区,杭州大搜车汽车服务有限公司,大搜车,2000人以上,D轮及以上,数据分析专家03-10-217,20k-40k,5-10年,本科,六险一金 大平台 独角兽,汽车丨出行,2019/8/6 9:19
杭州,西湖区,杭州微易信息科技有限公司,保险师 · 微易信息科技,150-500人,B轮,资深数据分析师 （3年以上偏业务方向的BI经验）,13k-25k,3-5年,本科,"上升空间大,周末双休,六险一金,弹性时间","移动互联网,金融",2019/7/19 14:46
杭州,西湖区,杭州信牛网络科技有限公司,信用管家,150-500人,不需要融资,高级数据分析师-数据运营,15k-25k,3-5年,本科,五险一金 双休 餐补 交通补,"移动互联网,金融",2019/8/14 17:51
杭州,滨江区,浙江胄天科技股份有限公司,胄天科技,50-150人,B轮,数据分析师,10k-20k,3-5年,本科,只有你想不到，没有我们做不到！,"信息安全,数据服务",2019/8/14 13:19
杭州,萧山区,云集共享科技有限公司,云集,500-2000人,上市公司,00130-数据分析专员,5k-10k,3-5年,本科,"股票期权,奖金丰厚,工作氛围好,行业独角兽","电商,移动互联网",2019/8/6 9:07
杭州,西湖区,北京嘀嘀无限科技发展有限公司,滴滴,2000人以上,不需要融资,数据分析专家,20k-35k,5-10年,本科,大平台,汽车丨出行,2019/7/17 19:20
杭州,下城区,云栖城市大脑科技（杭州）有限公司,云栖城市大脑科技,50-150人,不需要融资,高级数据分析工程师,18k-36k,5-10年,本科,国企、项目前景好、工作氛围好,"移动互联网,人工智能",2019/8/14 15:43
杭州,滨江区,国铁吉讯科技有限公司,国铁吉讯科技有限公司,150-500人,不需要融资,数据分析工程师,15k-25k,3-5年,本科,"五险一金,绩效奖金,带薪年假,岗位晋升",移动互联网,2019/7/16 14:07
杭州,萧山区,传化物流集团有限公司,传化智联,2000人以上,上市公司,数据分析专家（智能化）,13k-25k,3-5年,本科,"弹性工作,股票期权,技术驱动,专业培训",物流丨运输,2019/7/22 15:43
杭州,滨江区,观澜网络（杭州）有限公司,丁香园,500-2000人,D轮及以上,高级/资深药学数据分析师（Insight）,10k-20k,不限,不限,发展空间大,"医疗丨健康,企业服务",2019/8/14 14:32
杭州,余杭区,圆通速递有限公司,圆通,2000人以上,上市公司,数据分析,8k-15k,应届毕业生,不限,双休,物流丨运输,2019/8/14 15:58
杭州,西湖区,南京有链网络科技有限公司,微链,50-150人,B轮,商业数据分析师,9k-15k,1-3年,硕士,"发挥空间大,职业发展好","移动互联网,企业服务",2019/8/14 17:53
杭州,下沙,杭州嘿豆科技有限公司,嘿豆商城,150-500人,未融资,高级数据分析师,20k-30k,3-5年,本科,七险一金 免费午餐 发展空间大,"移动互联网,电商",2019/7/15 10:30
杭州,滨江区,浙江霖梓控股有限公司,霖梓控股,150-500人,B轮,电商数据分析,10k-15k,1-3年,本科,入职交五险一金。晋升空间大,"移动互联网,金融",2019/8/14 9:21
杭州,西湖区,杭州多准数据技术有限公司,多准大数据,50-150人,A轮,数据分析总监,40k-50k,5-10年,本科,缴纳五险一金，带薪年假，出国旅游，培训,"数据服务,广告营销",2019/8/8 18:13
杭州,下城区,云集共享科技有限公司,云集,500-2000人,上市公司,数据分析专员,5k-10k,1-3年,本科,"股票期权,行业独角兽,奖金丰厚,工作氛围","电商,移动互联网",2019/8/6 9:07
杭州,西湖区,杭州微易信息科技有限公司,保险师 · 微易信息科技,150-500人,B轮,高级数据分析师,15k-30k,5-10年,本科,"五险一金,年度体检,带薪年假,员工旅游","移动互联网,金融",2019/8/12 17:51
杭州,拱墅区,浙江盘石信息技术有限公司,盘石网盟,500-2000人,D轮及以上,数据分析师,6k-8k,3-5年,本科,三餐免费吃,"移动互联网,广告营销",2019/8/10 11:01
杭州,滨江区,浙江顺联网络科技有限公司,顺联动力,150-500人,不需要融资,财务数据分析师,10k-20k,3-5年,本科,发展前景,"移动互联网,电商",2019/8/14 17:30
杭州,滨江区,浙江霖梓控股有限公司,霖梓控股,150-500人,B轮,电商数据分析师,10k-15k,3-5年,本科,"周末双休,福利好","移动互联网,金融",2019/8/9 9:57
杭州,江干区,杭州悠可化妆品有限公司,杭州悠可,500-2000人,上市公司,IT数据分析专员,6k-8k,1-3年,本科,13薪 早9晚6 一年2次晋升机会,电商,2019/8/14 9:12
杭州,拱墅区,大箴（杭州）科技有限公司,大箴（杭州）科技有限公司,50-150人,不需要融资,数据分析高级专家,20k-30k,3-5年,本科,高薪 高成长 轻松的工作氛围,"电商,金融",2019/8/13 19:39
杭州,西湖区,浙江创邻科技有限公司,创邻科技,15-50人,A轮,数据分析师,8k-16k,不限,本科,"自主性强,灵活工作时,氛围好，前景佳","企业服务,数据服务",2019/8/12 9:28
杭州,余杭区,杭州康策网络科技有限公司,康策网络,150-500人,不需要融资,医药数据分析,15k-30k,1-3年,本科,"朝九晚五,五险一金,期权","移动互联网,医疗丨健康",2019/7/23 17:01
杭州,西湖区,杭州玳数科技有限公司,袋鼠云,150-500人,A轮,数据分析实习生 (MJ000087),3k-4k,应届毕业生,本科,阿里系创业、云计算生态、餐补、双休,数据服务,2019/8/14 15:43
杭州,上城区,鼎捷软件股份有限公司,鼎捷软件,2000人以上,上市公司,数据分析师（2020届）,3k-5k,应届毕业生,本科,五险一金 上市公司 奖金丰厚,其他,2019/8/14 9:02
杭州,西湖区,北京广通信达软件股份有限公司杭州分公司,广通软件,150-500人,上市公司,数据分析产品经理,20k-40k,3-5年,大专,"研发氛围好,平台棒,领导好","移动互联网,数据服务",2019/8/14 10:14
杭州,滨江区,高树安弗（杭州）科技有限公司,Lokation,少于15人,天使轮,数据分析师,12k-20k,1-3年,本科,中餐补助 五险一金,移动互联网,2019/8/7 8:32
杭州,拱墅区,杭州群核信息技术有限公司,酷家乐,500-2000人,D轮及以上,数据分析师（2020校招-杭州）,12k-18k,应届毕业生,本科,行业第一 成长快,房产家居,2019/8/9 10:40
杭州,萧山区,云集共享科技有限公司,云集,500-2000人,上市公司,00037-资深数据分析师/数据分析专家,20k-40k,5-10年,本科,"股票期权,发展空间","电商,移动互联网",2019/8/6 10:27
杭州,滨江区,浙江迪欧达实业有限公司,迪欧达,150-500人,未融资,数据分析实习,3k-4k,1年以下,大专,社保 餐补 法定节假日 团建活动,其他,2019/8/13 8:39
杭州,滨江区,杭州云豆科技有限公司,云豆科技,150-500人,B轮,商品数据分析,8k-10k,1-3年,大专,扁平化管理、期权股权、弹性工作制,"移动互联网,电商",2019/8/14 18:02
杭州,拱墅区,微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,高级数据分析师,20k-40k,3-5年,不限,机器学习、核心业务,文娱丨内容,2019/8/14 15:08
杭州,西湖区,杭州嘉云数据科技有限公司,Club Factory,150-500人,C轮,数据分析师,8k-15k,应届毕业生,本科,"弹性工作,周末双休","电商,移动互联网",2019/8/12 15:23
杭州,拱墅区,浙江执御信息技术有限公司,浙江执御信息技术有限公司,2000人以上,C轮,数据分析专家/,15k-30k,5-10年,硕士,"发展空间,团队氛围,个人成长,牛人多","移动互联网,数据服务",2019/7/15 9:56
杭州,滨江区,杭州光奇犇乐电子商务有限公司,杭州光奇犇乐电子商务有限公司,15-50人,不需要融资,市场专员兼数据分析师,6k-8k,3-5年,大专,"双休不加班,午间小游戏,超活跃氛围",电商,2019/8/13 14:05
杭州,西湖区,杭州众数信息技术有限公司,杭州众数信息技术有限公司,15-50人,不需要融资,数据分析师,10k-13k,1-3年,本科,发展潜力，结合业务，项目制,数据服务,2019/7/18 14:22
杭州,滨江区,网易（杭州）网络有限公司,网易,2000人以上,上市公司,商业数据分析总监,60k-80k,10年以上,本科,跨境电商，薪酬有竞争力,电商,2019/7/29 10:49
杭州,余杭区,杭州大搜车汽车服务有限公司,大搜车,2000人以上,D轮及以上,高级财务数据分析师,7k-12k,3-5年,本科,餐补，带薪年假，节日礼品，定期体检,汽车丨出行,2019/8/6 9:19
杭州,余杭区,杭州观数信息科技有限公司,观远数据,50-150人,B轮,数据分析实习生,3k-5k,应届毕业生,本科,牛人团队 成长空间 期权激励 独当一面,"企业服务,数据服务",2019/8/13 14:30
杭州,余杭区,阿里健康科技（中国）有限公司,阿里健康,500-2000人,上市公司,商业数据分析高级专家,30k-40k,5-10年,硕士,上市公司,"移动互联网,电商",2019/8/8 11:38
杭州,滨江区,深圳市长亮科技股份有限公司,长亮科技,2000人以上,上市公司,数据分析实习生（杭州）,3k-6k,应届毕业生,硕士,五险一金，带薪年假，出差补贴,企业服务,2019/7/31 16:30
杭州,西湖区,杭州智聪网络科技有限公司,年糕妈妈,150-500人,B轮,bi数据分析师,10k-20k,3-5年,本科,"双休,六险一金,团队氛围棒,体检","移动互联网,电商",2019/8/14 9:10
杭州,西湖区,浙江百世技术有限公司,百世物流,2000人以上,D轮及以上,bi数据分析师,15k-25k,不限,本科,"数据量大,业务价值高,弹性工作,朝阳企业",物流丨运输,2019/8/14 14:51
杭州,拱墅区,微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,数据分析工程师,20k-40k,不限,本科,机器学习、核心业务,文娱丨内容,2019/8/9 9:23
杭州,滨江区,网易（杭州）网络有限公司,网易,2000人以上,上市公司,商业数据分析总监,40k-69k,5-10年,本科,一日三餐，五险一金,电商,2019/7/15 19:53
杭州,拱墅区,安徽菜菜电子商务有限公司,呆萝卜,500-2000人,A轮,BI数据分析师,25k-45k,3-5年,大专,大牛云集,"移动互联网,电商",2019/8/14 11:37
杭州,萧山区,杭州名融网络有限公司,名融网络,500-2000人,A轮,BI数据分析师,18k-25k,3-5年,本科,五险一金、弹性工作、周末双休,"移动互联网,电商",2019/8/14 10:54
杭州,西湖区,上海依图信息技术有限公司,依图科技,150-500人,C轮,医学数据分析实习生 (MJ001868),3k-5k,应届毕业生,本科,学习能力强，对接专家,数据服务,2019/8/2 10:32
杭州,西湖区,杭州红移趋势科技有限公司,红移趋势,50-150人,A轮,商业数据分析专家BI,17k-25k,3-5年,本科,五险一金、年终奖、商业保险、年度体检,"移动互联网,文娱丨内容",2019/8/12 19:06
杭州,西湖区,杭州晓宇科技有限公司,一周CP,15-50人,A轮,产品运营( 数据分析方向 ),6k-10k,不限,大专,"期权鼓励,扁平管理,全民持股,弹性上班","移动互联网,社交",2019/8/14 14:28
